timestamp,PS_P-001,PE_P-001,T_P-001,H_P-001,PS_P-002,PE_P-002,T_P-002,H_P-002,PS_P-003,PE_P-003,T_P-003,H_P-003,PS_P-004,PE_P-004,T_P-004,H_P-004,PS_P-005,PE_P-005,T_P-005,H_P-005,PS_P-006,PE_P-006,T_P-006,H_P-006,PS_P-007,PE_P-007,T_P-007,H_P-007,PS_P-008,PE_P-008,T_P-008,H_P-008,PS_P-009,PE_P-009,T_P-009,H_P-009,PS_P-010,PE_P-010,T_P-010,H_P-010
2026-02-11 14:39:00,126.64,121.96,24.7,40.76,121.15,119.17,23.12,40.99,122.25,122.37,26.83,40.25,124.71,121.82,24.6,41.5,122.6,121.38,24.47,39.21,120.62,118.88,24.08,42.04,121.43,121.61,24.0,38.97,120.35,120.77,25.36,42.45,123.26,122.0,23.89,40.09,120.02,121.21,24.98,41.63
2026-02-11 14:40:00,128.09,126.16,22.93,38.24,125.67,122.85,24.09,41.69,126.34,125.37,24.97,41.09,120.97,119.52,25.64,41.22,120.62,119.23,25.27,40.76,122.55,120.8,25.61,41.55,126.13,123.52,24.16,40.76,120.99,119.29,24.9,40.3,121.12,118.48,25.95,40.49,119.66,118.3,25.35,41.31
2026-02-11 14:41:00,123.75,121.79,24.04,40.29,126.47,124.06,24.73,41.37,124.8,125.53,24.26,40.86,123.88,122.24,23.94,42.05,123.64,122.15,24.28,43.46,121.2,122.81,24.96,41.51,121.93,120.03,24.31,42.78,118.69,118.99,25.48,43.0,120.54,116.51,24.7,42.22,118.32,119.61,22.63,41.79
2026-02-11 14:42:00,125.14,125.0,24.66,43.13,126.37,127.06,24.74,41.69,124.13,121.23,25.53,40.08,121.96,122.26,23.49,41.2,120.42,116.46,24.15,42.54,121.97,119.08,24.97,42.65,119.95,119.64,22.96,42.85,122.48,120.89,23.5,40.17,118.85,115.17,25.29,39.99,122.14,121.94,23.74,41.39
2026-02-11 14:43:00,125.77,125.31,24.77,42.31,123.2,122.01,23.95,40.64,125.52,126.07,25.53,41.59,122.99,119.7,25.51,42.29,124.38,119.75,24.91,43.05,126.06,128.27,23.91,42.95,121.96,120.11,25.14,41.7,122.36,119.58,24.29,40.0,120.81,115.3,23.76,42.3,119.92,116.79,25.74,41.59
2026-02-11 14:44:00,123.76,123.1,24.46,42.35,123.78,122.9,23.47,41.09,121.69,119.62,24.13,41.13,119.83,116.86,24.91,41.19,123.16,121.37,24.86,41.53,123.74,120.53,24.28,38.0,123.94,122.3,24.08,44.34,118.3,116.68,24.11,42.71,122.65,123.55,24.15,41.68,121.05,122.88,24.05,39.81
2026-02-11 14:45:00,124.55,122.19,25.39,42.3,126.83,124.95,25.1,41.61,124.11,124.03,24.16,38.66,122.39,121.44,25.05,41.66,118.87,118.4,26.09,39.86,125.18,125.83,23.44,41.83,118.21,116.45,24.87,41.1,118.81,117.7,23.43,39.26,121.52,116.48,22.73,41.5,120.92,118.74,24.99,40.49
2026-02-11 14:46:00,124.74,125.81,23.88,39.21,123.98,122.62,25.4,39.53,124.71,122.36,25.17,41.1,126.86,120.27,24.96,38.01,121.92,120.25,23.83,41.63,120.37,121.07,24.7,39.93,121.18,118.58,24.37,42.37,117.98,117.7,24.07,40.24,120.43,119.94,24.36,41.53,118.23,117.61,25.19,40.83
2026-02-11 14:47:00,123.91,126.52,26.23,42.1,123.75,122.17,23.64,41.87,126.92,125.4,24.9,39.19,119.67,119.57,23.8,42.45,120.76,120.02,24.61,38.21,121.24,116.29,25.72,40.47,120.49,124.81,22.76,43.61,121.89,121.58,22.99,41.46,121.25,118.41,24.32,43.97,119.49,119.35,24.17,40.54
2026-02-11 14:48:00,124.15,123.56,25.62,42.03,126.42,124.56,24.82,39.46,122.93,122.18,24.76,42.89,124.31,119.71,24.13,39.87,120.94,120.99,24.37,41.32,122.91,118.8,23.86,40.07,124.65,123.74,25.57,40.28,119.06,117.19,25.15,40.23,117.55,112.26,23.34,41.27,116.06,114.76,23.51,40.72
2026-02-11 14:49:00,124.26,120.09,24.79,43.21,125.61,125.1,23.63,40.7,123.23,116.4,24.18,42.62,124.69,122.99,23.65,42.69,121.16,118.07,24.33,41.91,121.6,122.34,25.14,42.24,120.23,118.76,24.77,40.92,121.5,119.71,24.64,40.41,119.72,119.56,25.42,39.59,121.1,119.89,25.15,40.41
2026-02-11 14:50:00,123.26,123.7,24.89,42.73,124.08,124.42,23.84,42.18,123.74,121.17,24.8,41.28,126.78,123.99,25.11,41.61,124.18,124.65,24.63,43.39,121.97,121.73,25.55,42.52,120.62,116.33,24.51,43.64,120.52,120.11,24.22,41.96,124.54,120.48,24.72,41.75,115.79,116.4,25.86,42.12
2026-02-11 14:51:00,126.62,124.66,24.15,41.36,123.57,122.06,24.07,38.33,122.8,119.68,23.5,41.39,123.99,119.77,25.23,39.93,120.69,120.35,24.29,40.68,123.42,121.79,24.52,40.21,119.76,120.64,25.11,39.23,122.26,120.69,22.81,41.96,122.92,120.46,24.98,41.1,120.49,118.09,24.13,40.44
2026-02-11 14:52:00,126.27,124.52,24.21,42.51,122.06,119.98,24.4,41.34,125.35,124.65,24.86,42.62,127.56,126.64,24.2,41.94,123.16,118.89,24.1,40.0,119.83,119.48,25.5,39.9,121.99,122.36,24.89,39.3,119.39,120.5,24.59,41.77,118.28,113.46,24.26,41.51,119.32,117.9,24.48,42.03
2026-02-11 14:53:00,125.21,124.64,23.41,40.6,125.45,127.05,24.59,41.88,124.66,122.18,24.08,40.59,122.65,120.66,24.22,41.9,120.38,119.12,24.14,41.68,122.57,121.83,24.74,39.64,122.54,121.46,25.05,40.32,120.96,118.65,25.24,39.11,120.63,120.44,23.12,39.62,117.22,115.31,24.43,42.95
2026-02-11 14:54:00,128.45,123.82,24.64,39.46,126.72,123.09,23.88,39.66,123.94,125.67,24.9,40.02,122.61,120.15,25.14,43.46,121.43,120.07,23.95,41.77,122.26,122.69,25.25,40.74,118.0,118.78,23.65,42.27,124.58,121.52,24.16,41.91,120.6,117.42,24.68,39.64,117.31,113.25,22.69,41.56
2026-02-11 14:55:00,124.55,123.96,25.63,41.81,126.56,128.19,24.36,43.05,124.92,125.25,25.23,41.15,123.98,125.01,24.78,42.4,123.59,121.28,26.05,40.67,123.85,118.72,24.26,38.52,120.07,119.4,23.64,39.85,120.09,117.35,25.01,39.72,117.19,115.85,24.09,41.97,122.46,119.84,25.31,38.26
2026-02-11 14:56:00,126.25,126.64,23.88,41.29,123.27,119.97,23.09,41.94,126.2,123.87,25.4,42.06,125.91,126.99,24.3,41.31,125.78,123.61,24.76,39.83,121.26,119.51,23.14,42.82,121.13,119.12,25.98,40.53,118.71,120.98,24.27,43.09,121.32,118.09,23.22,40.15,119.67,118.23,25.63,41.79
2026-02-11 14:57:00,126.45,124.28,22.84,42.37,122.7,117.53,23.95,40.85,124.1,123.82,24.01,42.65,124.43,122.06,25.85,41.69,122.03,117.24,25.11,40.69,122.95,122.47,23.17,44.58,122.81,119.39,25.74,41.46,121.34,119.1,24.36,42.68,120.9,116.97,25.09,41.47,117.24,115.31,24.31,40.8
2026-02-11 14:58:00,123.43,123.07,25.21,41.96,124.03,122.78,24.99,41.5,122.7,120.71,24.51,40.8,122.72,124.52,24.02,42.07,121.49,118.93,24.96,42.49,121.14,119.05,24.09,42.25,126.17,125.94,23.59,42.3,119.31,114.02,25.95,42.27,119.63,116.32,23.57,42.12,116.81,113.6,23.97,42.99
2026-02-11 14:59:00,126.61,122.2,25.41,41.86,120.45,117.03,24.48,40.92,121.4,118.81,25.11,40.13,122.71,120.73,24.28,41.65,122.56,121.65,23.88,41.37,123.65,121.67,24.01,40.51,123.93,119.76,24.99,41.22,122.44,121.26,24.2,43.85,118.49,114.55,24.31,40.29,118.37,116.95,24.11,40.58
2026-02-11 15:00:00,124.68,127.77,22.45,41.41,124.59,123.33,24.99,40.36,121.95,119.85,23.71,40.38,124.03,125.54,24.77,42.0,122.19,119.27,24.99,41.58,125.18,124.2,25.29,41.79,121.14,120.33,23.46,42.15,120.66,116.99,25.5,41.18,116.78,111.08,24.6,39.55,118.32,116.75,25.54,41.25
2026-02-11 15:01:00,123.72,122.95,25.83,41.61,122.15,120.18,24.01,42.17,123.92,121.24,24.31,41.32,119.14,116.98,25.94,38.54,124.29,124.92,24.56,43.98,117.82,113.57,25.39,40.9,117.1,115.28,25.13,39.83,120.95,121.0,24.12,40.72,119.11,114.89,23.98,40.25,117.2,113.29,24.01,40.9
2026-02-11 15:02:00,126.03,121.7,24.98,42.99,120.07,119.63,24.37,42.89,122.52,122.82,23.55,43.28,122.52,123.03,24.94,41.21,117.27,114.87,23.98,42.41,123.28,122.74,25.09,41.89,122.14,120.17,24.86,41.68,121.75,121.82,24.02,41.05,118.49,113.84,24.36,42.32,117.56,117.24,23.62,41.28
2026-02-11 15:03:00,121.9,119.33,24.1,39.92,122.08,120.89,25.06,40.42,121.39,119.5,24.03,41.08,116.51,116.07,24.59,43.91,119.49,116.27,25.04,44.65,121.23,120.1,23.86,42.16,119.4,116.84,23.05,41.99,119.54,117.93,23.01,42.34,118.31,116.41,24.65,39.74,115.22,111.96,24.46,43.9
2026-02-11 15:04:00,124.95,122.66,24.53,43.04,121.43,121.32,24.38,42.18,126.61,125.92,24.43,42.87,123.1,120.13,24.23,43.66,123.46,120.4,22.35,42.86,119.34,117.14,24.55,41.24,120.99,120.59,23.76,38.76,119.28,118.77,25.14,40.37,120.12,119.31,24.48,41.81,119.21,119.57,23.01,40.8
2026-02-11 15:05:00,125.95,128.54,24.02,42.07,125.38,124.33,25.2,38.65,124.76,123.39,23.6,41.34,117.13,114.29,23.56,41.91,121.38,121.4,22.42,41.48,120.88,118.24,25.43,40.47,119.59,118.95,23.99,42.39,118.4,117.4,24.02,41.4,118.48,118.31,23.77,41.97,119.33,118.05,24.37,43.14
2026-02-11 15:06:00,122.36,120.91,24.72,41.61,122.96,123.25,23.71,42.7,123.04,121.28,25.11,39.64,121.04,114.9,25.76,42.62,120.67,119.91,24.73,41.63,123.24,120.94,24.03,42.2,121.69,120.25,24.55,43.68,117.01,116.49,23.68,41.01,120.11,115.71,23.36,41.38,119.9,118.55,23.77,42.54
2026-02-11 15:07:00,123.62,124.21,24.31,43.45,123.77,122.37,25.14,41.51,123.53,121.37,23.54,44.64,125.46,124.09,23.76,40.1,120.17,120.95,24.7,40.88,121.59,119.08,24.33,41.63,122.21,123.24,23.59,40.24,121.28,121.03,25.08,41.88,119.5,116.44,25.3,39.63,121.49,117.77,24.83,42.62
2026-02-11 15:08:00,123.23,118.88,24.6,43.08,129.12,126.72,25.42,43.39,124.48,123.65,23.84,41.59,122.99,123.46,24.58,39.75,120.22,119.64,24.2,42.47,122.33,121.67,24.77,40.91,123.68,122.85,24.65,41.94,121.51,119.89,24.64,44.19,118.61,115.05,24.25,39.74,119.85,117.84,25.55,41.45
2026-02-11 15:09:00,127.12,124.3,23.29,43.91,123.31,122.47,24.03,41.68,123.05,122.11,25.41,39.33,123.07,118.55,24.9,41.38,121.09,120.09,24.75,41.88,122.07,121.28,24.32,42.53,119.38,120.38,24.29,44.02,121.59,120.78,25.05,41.91,123.08,123.53,23.6,41.12,118.13,118.99,24.1,41.11
2026-02-11 15:10:00,120.92,115.72,24.36,43.34,126.05,123.25,25.7,41.83,121.13,118.34,24.58,41.64,119.93,119.86,24.81,40.44,123.91,123.4,24.43,40.26,120.57,118.37,24.01,39.3,123.26,124.06,24.86,42.14,117.04,117.66,24.34,39.76,117.54,113.95,23.23,41.45,117.54,117.01,24.27,42.34
2026-02-11 15:11:00,123.67,124.84,24.14,40.02,126.85,126.39,25.49,41.25,125.25,123.7,23.47,39.66,120.65,118.55,24.74,41.52,122.17,121.8,24.22,41.04,122.68,121.95,24.24,41.75,119.14,117.49,24.14,43.2,119.02,115.36,24.94,43.5,121.21,121.87,22.81,39.64,118.7,119.23,24.51,40.78
2026-02-11 15:12:00,124.81,122.76,24.49,41.55,123.02,123.18,25.13,40.75,125.86,125.9,23.12,42.14,123.73,119.63,25.39,40.81,121.17,117.92,24.8,42.33,120.36,121.49,24.75,41.15,120.65,116.29,24.08,39.0,121.46,118.78,24.52,41.38,118.66,117.57,24.09,40.07,121.29,117.22,24.37,42.75
2026-02-11 15:13:00,123.3,122.69,25.35,41.85,126.31,130.97,24.71,40.73,121.11,116.73,23.91,40.8,122.89,119.67,24.54,41.72,122.9,122.91,25.15,38.54,119.98,115.51,24.57,41.5,118.15,118.93,24.64,41.3,121.85,122.66,24.26,41.91,120.63,117.32,25.32,41.94,114.96,114.27,24.32,42.22
2026-02-11 15:14:00,122.85,120.68,24.28,41.62,126.46,126.1,24.97,43.43,121.87,119.95,23.68,42.98,121.5,123.12,24.02,41.26,122.32,121.03,23.44,41.77,124.48,124.61,24.17,42.16,116.74,117.25,24.3,42.86,120.91,119.36,23.55,39.11,118.96,117.7,25.1,42.16,116.3,114.27,25.16,42.03
2026-02-11 15:15:00,120.05,119.91,23.9,41.59,123.29,122.36,25.65,40.64,123.25,124.08,23.85,40.3,120.72,118.8,24.98,42.96,120.78,121.05,23.5,43.75,121.72,120.52,25.03,41.05,119.76,116.84,24.15,41.29,117.21,112.16,25.14,39.93,119.07,116.94,24.74,40.73,116.52,117.39,24.18,41.52
2026-02-11 15:16:00,123.9,122.15,25.55,44.39,122.68,119.95,22.69,41.47,123.69,122.6,23.88,40.49,123.61,122.85,23.83,40.76,121.65,119.53,24.07,40.16,120.55,118.03,23.83,39.38,121.51,117.7,23.86,43.32,119.41,120.11,24.9,39.68,120.86,120.14,24.64,41.72,119.64,115.73,23.87,43.89
2026-02-11 15:17:00,123.6,122.46,24.92,43.44,124.18,122.92,25.34,44.22,120.9,117.53,23.82,41.61,121.15,120.69,24.41,42.91,122.71,123.39,23.7,40.19,120.61,118.06,24.6,40.36,121.93,119.29,24.31,42.43,120.57,118.64,24.88,42.27,119.35,120.03,24.95,41.08,117.23,114.09,24.33,43.64
2026-02-11 15:18:00,125.5,120.9,24.19,41.7,127.36,125.76,24.78,42.81,120.92,121.12,23.7,43.32,122.24,122.49,24.15,42.49,119.48,116.86,22.73,43.1,120.8,118.95,24.03,40.38,124.13,122.87,24.86,41.4,121.06,119.7,23.15,42.5,119.51,118.2,24.2,42.41,120.09,116.91,25.03,41.68
2026-02-11 15:19:00,123.83,123.37,24.11,42.56,124.3,121.14,24.6,40.11,120.06,117.25,23.77,42.59,122.53,117.59,25.22,41.14,121.56,118.55,24.16,40.12,121.95,120.74,24.48,39.89,119.36,118.68,23.4,42.12,120.09,118.89,25.29,41.41,117.67,116.91,24.19,41.91,118.54,119.13,25.24,40.26
2026-02-11 15:20:00,123.67,126.25,23.74,41.68,123.62,122.34,24.91,42.35,124.19,121.7,25.36,42.15,120.21,122.11,24.87,41.39,121.71,119.63,23.64,42.35,122.62,120.26,24.23,42.4,117.89,113.99,24.66,41.19,121.19,117.91,25.27,40.38,119.31,117.51,24.16,42.63,116.93,113.85,24.0,42.75
2026-02-11 15:21:00,120.81,118.47,23.55,42.26,123.53,120.43,24.21,41.14,125.94,124.03,24.57,39.08,127.17,126.16,24.6,41.58,118.55,117.44,24.93,41.55,121.61,119.97,23.85,41.14,123.4,117.45,23.57,41.02,121.11,120.29,24.53,40.28,117.57,115.66,24.75,38.44,116.69,113.78,24.14,42.2
2026-02-11 15:22:00,124.69,124.76,24.26,41.85,121.37,118.87,25.12,38.37,119.98,119.26,24.95,41.86,121.65,121.41,25.09,41.31,119.14,120.41,24.83,40.96,122.62,123.35,23.17,41.74,120.42,117.76,23.59,42.05,119.11,115.43,24.58,43.01,122.51,120.4,24.83,39.88,119.74,119.35,23.61,40.52
2026-02-11 15:23:00,124.49,119.74,23.57,40.61,121.28,118.52,24.64,40.8,124.51,123.41,23.9,40.97,123.2,122.75,24.58,42.65,119.88,115.65,23.76,40.98,123.96,122.54,24.93,42.7,123.8,123.64,24.9,42.43,121.62,122.94,24.55,41.57,117.85,112.67,24.36,39.68,119.23,116.92,24.81,41.67
2026-02-11 15:24:00,126.84,124.17,23.13,44.37,123.52,125.4,23.59,40.8,120.07,119.65,25.46,42.0,121.32,120.05,25.89,42.49,121.48,121.97,23.82,42.7,123.97,122.43,24.98,42.45,121.02,121.21,25.32,41.28,120.16,119.85,23.7,42.26,115.19,112.53,23.54,42.3,117.3,117.21,24.26,39.73
2026-02-11 15:25:00,126.43,124.5,23.93,40.09,121.74,117.0,24.22,41.28,121.83,122.52,25.39,44.84,121.16,121.37,22.79,39.71,119.67,118.06,25.97,40.51,117.98,116.38,24.46,42.45,121.51,120.42,25.87,40.8,117.4,115.62,24.86,40.19,120.57,118.05,24.87,41.77,116.59,112.84,24.46,42.77
2026-02-11 15:26:00,127.45,125.9,23.53,40.66,123.49,123.87,24.36,44.21,123.02,120.71,24.89,42.6,121.3,119.49,23.61,40.19,122.41,119.98,24.61,41.51,122.84,120.86,23.48,42.96,120.14,121.31,24.66,40.03,114.81,111.44,23.75,43.7,122.15,124.36,23.61,40.94,117.12,118.54,23.94,41.08
2026-02-11 15:27:00,123.86,125.86,24.4,41.94,123.36,119.72,25.32,39.72,122.27,120.91,24.06,41.56,122.59,122.11,24.57,39.32,121.2,121.89,24.16,41.4,120.29,116.73,25.05,43.36,121.03,119.25,23.77,42.38,122.55,120.88,23.51,41.46,119.83,117.66,24.01,42.57,116.96,116.01,24.42,40.8
2026-02-11 15:28:00,121.45,117.6,24.18,40.24,125.79,126.81,25.47,42.81,124.7,123.49,25.49,42.37,122.47,122.23,25.01,41.73,119.2,118.2,23.62,39.22,122.3,122.2,24.21,41.22,119.23,118.26,24.0,41.41,120.74,120.63,24.16,42.15,119.9,117.14,24.12,40.5,117.4,118.56,24.9,43.29
2026-02-11 15:29:00,123.21,123.27,24.4,40.37,123.75,122.63,24.24,42.36,121.77,118.92,25.32,44.58,118.8,116.26,24.8,41.92,118.59,116.58,24.53,40.27,118.87,120.68,24.43,40.03,121.92,120.51,23.48,42.73,119.97,117.74,25.09,41.1,120.1,119.11,25.73,40.4,118.4,114.65,25.49,40.77
2026-02-11 15:30:00,122.11,122.73,23.99,41.6,124.87,123.15,24.25,39.96,123.87,122.14,24.55,41.33,120.91,119.66,25.69,42.75,122.73,119.3,23.84,39.63,123.45,121.37,24.07,42.17,116.93,115.76,24.47,42.37,121.4,120.45,24.89,41.55,118.16,117.32,23.55,43.2,118.56,117.52,24.07,41.44
2026-02-11 15:31:00,126.68,125.18,23.5,41.45,124.81,123.91,25.53,42.3,125.77,122.76,24.65,42.33,122.9,123.32,24.08,40.62,122.99,120.4,24.06,44.08,121.56,118.75,24.32,41.89,120.33,120.28,24.81,41.66,120.91,122.08,24.71,40.88,119.88,117.97,24.94,39.51,120.17,119.36,25.04,41.67
2026-02-11 15:32:00,122.88,122.09,23.73,40.76,126.33,126.39,24.59,40.19,123.3,120.88,24.5,41.61,123.84,121.97,25.15,42.49,122.8,118.54,23.13,39.48,122.66,123.19,23.03,43.36,116.53,113.8,23.53,40.75,119.82,117.73,23.74,41.74,121.18,118.08,24.17,41.14,119.68,120.86,24.15,39.1
2026-02-11 15:33:00,123.04,120.99,23.0,42.19,125.26,126.07,23.67,40.31,126.51,123.18,24.62,44.14,121.68,118.19,22.97,41.1,119.62,120.21,25.09,42.4,120.53,118.77,24.21,39.94,117.31,111.75,24.59,42.8,120.15,121.9,25.74,42.34,116.43,114.67,24.05,39.61,120.73,118.09,24.35,40.41
2026-02-11 15:34:00,122.84,119.45,24.29,39.88,123.11,125.11,23.4,43.38,123.75,124.52,24.53,40.3,123.5,121.32,24.27,40.27,119.15,117.11,22.82,41.12,120.43,119.65,24.84,40.6,119.8,117.34,24.72,39.84,119.9,119.66,23.94,41.07,117.54,116.17,24.09,41.1,117.98,120.47,23.63,42.65
2026-02-11 15:35:00,125.2,125.5,24.75,40.66,126.34,124.12,24.68,40.56,123.72,120.48,23.95,41.73,122.67,120.83,25.97,39.04,122.8,118.4,24.59,39.82,120.9,116.02,24.09,43.36,119.59,116.2,26.01,40.15,119.0,117.22,24.33,40.44,117.94,116.79,24.21,40.0,118.79,116.26,24.11,42.59
2026-02-11 15:36:00,126.5,123.51,25.23,44.14,126.55,127.18,23.3,38.97,123.61,123.08,24.16,40.24,123.13,119.46,24.22,40.79,121.99,117.74,24.33,41.15,123.81,123.7,25.73,40.96,120.37,116.69,24.7,42.58,118.77,117.9,24.08,40.99,119.12,118.26,24.52,38.42,120.09,120.49,23.93,41.88
2026-02-11 15:37:00,126.88,123.91,24.2,40.91,123.56,122.81,24.09,39.44,126.21,125.29,23.41,41.73,125.41,124.08,23.04,41.35,122.17,119.47,24.07,40.9,124.23,122.19,24.94,42.92,117.65,115.97,24.05,40.79,120.44,122.11,24.29,40.82,121.68,118.98,26.21,40.55,118.19,118.73,25.15,41.63
2026-02-11 15:38:00,125.07,120.08,22.75,42.19,126.61,123.69,24.33,41.1,124.22,121.79,24.11,41.86,122.99,120.8,23.68,42.66,121.95,121.2,24.37,41.9,119.68,120.12,23.81,42.1,120.29,120.06,23.57,41.18,117.99,116.86,24.95,40.61,121.08,120.03,24.62,41.98,121.2,121.13,24.54,41.85
2026-02-11 15:39:00,126.17,126.78,23.95,41.36,123.89,123.62,23.79,42.47,119.19,116.43,23.66,41.75,123.32,121.88,24.56,41.78,118.83,118.02,23.99,40.39,119.14,117.9,24.31,40.7,122.28,121.99,23.91,39.72,121.32,119.66,23.69,41.67,120.53,116.98,23.91,40.73,117.96,114.94,24.9,43.09
2026-02-11 15:40:00,125.32,120.24,23.07,41.16,126.07,122.37,24.2,40.2,127.07,126.45,24.11,42.0,123.96,123.42,25.02,40.16,120.39,118.71,24.54,39.9,119.36,115.84,23.31,39.88,118.8,118.12,23.98,42.07,121.74,121.37,24.41,40.31,119.46,121.56,24.19,40.83,120.73,118.5,23.99,42.94
2026-02-11 15:41:00,127.43,126.44,25.76,37.91,122.53,117.24,23.4,39.9,120.33,117.84,23.9,41.55,121.04,119.19,24.6,40.22,124.48,121.76,24.89,40.95,123.34,123.99,25.15,41.73,120.66,117.34,23.44,41.06,118.61,117.61,24.14,40.32,119.74,116.8,23.41,40.04,119.27,117.48,23.7,41.03
2026-02-11 15:42:00,128.05,124.09,24.53,42.02,124.71,121.56,23.22,41.5,123.37,122.24,25.17,42.88,121.07,120.82,24.56,39.74,121.65,118.68,23.22,42.34,122.26,120.27,25.79,40.5,119.69,121.78,25.69,40.08,119.36,121.2,24.66,41.0,119.31,120.3,25.33,41.33,118.59,114.39,24.95,40.46
2026-02-11 15:43:00,124.36,126.95,25.73,40.54,121.77,120.23,23.07,41.43,123.44,122.23,25.01,40.22,123.0,119.58,24.36,41.79,120.7,119.91,25.31,41.35,119.02,119.1,22.88,39.95,122.64,122.12,24.17,42.62,117.57,113.61,24.62,38.85,119.82,119.61,23.83,40.59,119.78,117.16,25.27,42.39
2026-02-11 15:44:00,122.99,121.54,24.87,39.98,124.29,121.36,24.58,40.81,121.03,119.59,23.39,40.44,123.3,120.22,25.93,41.76,125.53,125.25,25.29,41.75,119.35,120.17,23.97,41.08,120.37,117.78,25.01,41.15,115.72,113.96,24.89,42.3,120.19,119.0,24.32,41.22,117.02,117.35,25.64,43.54
2026-02-11 15:45:00,124.95,128.68,25.43,40.98,126.46,125.16,25.11,42.11,119.82,118.51,24.22,41.0,120.88,118.06,24.63,42.69,121.48,122.11,23.64,39.28,119.02,116.56,23.93,41.47,118.35,115.97,24.54,39.02,123.5,120.81,24.43,40.06,119.81,116.6,25.48,41.47,118.86,117.32,24.37,41.65
2026-02-11 15:46:00,127.44,130.57,25.08,42.79,125.43,122.27,23.88,41.57,122.9,122.14,23.92,41.55,124.03,121.5,23.57,41.29,119.49,117.25,24.11,43.54,119.74,121.38,24.68,40.79,121.66,117.65,22.82,43.39,120.14,118.8,23.71,41.32,117.72,117.58,24.01,42.7,116.83,115.18,23.76,41.02
2026-02-11 15:47:00,123.08,120.25,23.69,41.73,123.9,120.7,24.49,39.24,127.32,128.77,25.02,40.08,119.37,119.33,24.31,44.38,121.99,121.77,23.73,41.34,120.84,116.85,24.97,41.53,118.03,118.94,24.23,41.14,118.14,119.09,23.28,42.72,116.39,115.49,25.53,43.99,119.02,114.77,23.14,42.81
2026-02-11 15:48:00,125.39,122.86,23.9,40.84,125.77,120.65,24.58,42.25,120.8,118.26,24.08,39.93,122.62,123.37,24.29,43.58,122.99,123.3,24.29,42.18,119.87,117.05,23.57,42.3,119.61,119.24,25.16,41.56,122.27,119.42,23.79,42.72,120.37,120.78,24.14,41.65,117.91,117.39,24.05,41.66
2026-02-11 15:49:00,121.78,119.23,23.91,40.66,122.88,120.35,23.74,41.25,126.48,128.21,24.03,42.23,118.86,116.45,24.67,40.91,124.98,123.97,25.43,42.48,120.09,118.12,25.4,39.11,120.06,117.93,24.47,38.85,121.79,117.38,24.59,42.84,119.32,117.3,24.13,41.61,119.34,117.42,24.05,43.16
2026-02-11 15:50:00,123.38,123.3,23.93,42.22,123.32,124.78,23.06,40.37,122.84,122.08,24.41,42.72,124.49,125.2,23.1,41.21,122.46,121.45,23.56,40.08,121.8,120.86,23.75,41.77,118.86,115.3,25.34,39.32,119.32,118.4,25.29,42.33,119.89,120.3,25.36,40.22,115.66,112.65,24.94,39.87
2026-02-11 15:51:00,124.87,122.61,22.77,41.29,122.82,121.08,23.65,42.15,125.45,124.91,25.38,43.32,123.37,122.07,23.76,40.86,121.23,122.23,25.05,40.42,118.71,118.04,24.18,40.32,119.13,116.88,25.35,43.35,120.46,115.58,25.6,38.95,122.18,121.26,24.06,42.09,118.09,113.75,22.62,41.9
2026-02-11 15:52:00,122.02,123.32,24.28,40.29,121.36,119.12,24.48,41.23,122.19,119.2,23.56,44.38,122.33,119.5,24.8,38.51,121.01,121.34,24.64,39.65,123.0,118.85,24.83,38.6,119.12,117.22,24.13,42.73,115.53,111.17,24.39,42.61,117.01,114.98,25.31,41.9,115.59,116.32,24.78,39.07
2026-02-11 15:53:00,123.95,122.5,24.71,42.28,125.75,123.0,23.91,40.53,123.06,122.67,24.76,39.21,121.78,120.59,25.52,38.47,121.13,121.7,23.86,40.33,117.54,116.16,24.4,41.12,118.73,119.5,24.4,42.38,118.78,118.03,24.08,40.18,118.51,115.82,24.31,42.91,114.09,111.1,23.27,39.34
2026-02-11 15:54:00,123.54,121.27,22.54,44.01,120.51,120.67,24.91,40.08,121.48,120.4,25.4,42.96,120.38,119.44,24.56,39.63,123.98,120.36,24.01,42.51,123.46,124.18,24.21,41.83,117.72,115.05,24.17,40.62,118.1,115.12,22.73,42.14,117.61,116.35,24.15,40.83,117.0,113.04,24.24,40.52
2026-02-11 15:55:00,121.92,121.66,23.85,39.03,120.11,120.56,24.46,42.87,122.17,123.75,24.03,40.77,121.07,119.37,24.22,41.5,121.26,124.32,23.37,40.54,121.17,118.82,25.49,42.54,120.71,120.18,23.95,41.01,118.07,117.64,25.11,41.58,118.3,116.27,24.57,40.67,118.83,116.21,23.29,40.77
2026-02-11 15:56:00,124.51,127.24,23.76,41.18,123.47,118.43,24.75,40.12,120.64,121.99,25.14,42.72,120.17,118.9,23.56,40.88,118.26,115.32,24.71,44.0,120.12,119.48,23.75,40.69,121.19,119.59,23.92,41.99,121.25,121.36,23.94,42.56,119.2,115.56,23.8,42.43,117.82,118.13,24.09,41.34
2026-02-11 15:57:00,125.98,122.4,25.2,43.15,120.73,120.41,24.07,41.83,124.14,124.19,23.09,42.14,122.38,121.77,24.81,42.49,121.69,118.52,24.96,42.08,120.39,118.39,25.24,40.6,121.97,123.42,24.53,42.26,121.35,120.5,25.19,40.85,115.75,113.77,23.99,38.49,118.33,119.44,22.49,40.34
