filepath,true_label
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000606.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000136.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000670.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000349.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000460.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000036.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000381.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000205.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000936.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000514.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000902.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000051.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000420.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000230.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000516.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000458.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000044.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000035.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000853.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000763.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000565.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000002.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000433.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000513.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000769.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000169.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000608.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000679.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000960.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000240.wav,normal
C:\Users\rayen\ias_hack_main\models\04_acoustic_classifier\project\data\valve\id_06\normal\00000321.wav,normal
