timestamp,sensor_id,zone,pressure_psi,humidity_percent,temperature_c,is_anomaly,pressure_drop,humidity_change,severity,priority_score,estimated_annual_cost
2026-02-01 05:46:49,P_D_004,Zone_D,111.69,38.66,25.07,True,2.5799999999999983,8.190000000000005,MEDIUM,60,135.92
2026-02-01 05:46:50,P_D_004,Zone_D,119.67,40.84,25.33,True,0.0,6.009999999999998,MEDIUM,60,0.0
2026-02-01 05:46:51,P_D_004,Zone_D,115.9,41.44,24.88,True,0.0,5.410000000000004,MEDIUM,60,0.0
2026-02-01 05:46:52,P_D_004,Zone_D,116.58,42.93,26.29,True,0.0,3.9200000000000017,SMALL,30,0.0
2026-02-01 05:46:53,P_D_004,Zone_D,117.7,42.41,25.15,True,0.0,4.440000000000005,SMALL,30,0.0
2026-02-01 05:46:54,P_D_004,Zone_D,117.53,41.62,25.41,True,0.0,5.230000000000004,MEDIUM,60,0.0
2026-02-01 05:46:55,P_D_004,Zone_D,118.39,40.82,24.15,True,0.0,6.030000000000001,MEDIUM,60,0.0
2026-02-01 05:46:56,P_D_004,Zone_D,120.22,42.86,24.23,True,0.0,3.990000000000002,SMALL,30,0.0
2026-02-01 05:46:57,P_D_004,Zone_D,120.71,40.39,23.48,True,0.0,6.460000000000001,MEDIUM,60,0.0
2026-02-01 05:46:58,P_D_004,Zone_D,111.81,38.31,26.29,True,2.4599999999999937,8.54,MEDIUM,60,123.57
2026-02-01 05:46:59,P_D_004,Zone_D,120.02,40.92,23.86,True,0.0,5.93,MEDIUM,60,0.0
2026-02-01 05:47:00,P_D_004,Zone_D,107.52,39.24,23.9,True,6.75,7.609999999999999,MEDIUM,60,930.37
2026-02-01 05:47:01,P_D_004,Zone_D,121.27,43.01,23.17,True,0.0,3.8400000000000034,SMALL,30,0.0
2026-02-01 05:47:02,P_D_004,Zone_D,119.77,42.7,23.91,True,0.0,4.149999999999999,SMALL,30,0.0
2026-02-01 05:47:03,P_D_004,Zone_D,119.37,42.56,24.34,True,0.0,4.289999999999999,SMALL,30,0.0
2026-02-01 05:47:04,P_D_004,Zone_D,108.49,38.06,23.77,True,5.780000000000001,8.79,MEDIUM,60,682.18
2026-02-01 05:47:05,P_D_004,Zone_D,115.33,36.55,24.77,True,0.0,10.300000000000004,LARGE,100,0.0
2026-02-01 05:47:06,P_D_004,Zone_D,111.88,36.76,24.67,True,2.3900000000000006,10.090000000000003,LARGE,100,116.64
2026-02-01 05:47:07,P_D_004,Zone_D,119.31,40.5,25.68,True,0.0,6.350000000000001,MEDIUM,60,0.0
2026-02-01 05:47:08,P_D_004,Zone_D,116.5,42.18,26.47,True,0.0,4.670000000000002,SMALL,30,0.0
2026-02-01 05:47:09,P_D_004,Zone_D,119.69,43.54,25.27,True,0.0,3.3100000000000023,SMALL,30,0.0
2026-02-01 05:47:10,P_D_004,Zone_D,117.67,40.59,25.34,True,0.0,6.259999999999998,MEDIUM,60,0.0
2026-02-01 05:47:11,P_D_004,Zone_D,117.63,41.64,24.68,True,0.0,5.210000000000001,MEDIUM,60,0.0
2026-02-01 05:47:12,P_D_004,Zone_D,115.7,43.51,26.36,True,0.0,3.3400000000000034,SMALL,30,0.0
2026-02-01 05:47:13,P_D_004,Zone_D,120.89,42.34,25.48,True,0.0,4.509999999999998,SMALL,30,0.0
2026-02-01 05:47:14,P_D_004,Zone_D,94.74,34.24,24.5,True,19.53,12.61,LARGE,100,7788.45
2026-02-01 05:47:15,P_D_004,Zone_D,105.42,31.34,25.11,True,8.849999999999994,15.510000000000002,LARGE,100,1599.31
2026-02-01 05:47:16,P_D_004,Zone_D,113.11,41.7,24.28,True,1.1599999999999966,5.149999999999999,MEDIUM,60,27.48
2026-02-01 05:47:17,P_D_004,Zone_D,112.88,43.32,24.84,True,1.3900000000000006,3.530000000000001,SMALL,30,39.45
2026-02-01 05:47:18,P_D_004,Zone_D,121.59,43.65,25.66,True,0.0,3.200000000000003,SMALL,30,0.0
2026-02-01 05:47:19,P_D_004,Zone_D,115.99,39.22,24.78,True,0.0,7.630000000000003,MEDIUM,60,0.0
2026-02-01 05:47:20,P_D_004,Zone_D,118.41,35.74,25.18,True,0.0,11.11,LARGE,100,0.0
2026-02-01 05:47:21,P_D_004,Zone_D,117.46,42.24,24.42,True,0.0,4.609999999999999,SMALL,30,0.0
2026-02-01 05:47:22,P_D_004,Zone_D,113.53,40.41,25.25,True,0.7399999999999949,6.440000000000005,MEDIUM,60,11.18
2026-02-01 05:47:23,P_D_004,Zone_D,115.79,42.64,26.01,True,0.0,4.210000000000001,SMALL,30,0.0
2026-02-01 05:47:24,P_D_004,Zone_D,118.83,42.76,25.21,True,0.0,4.090000000000003,SMALL,30,0.0
2026-02-01 05:47:25,P_D_004,Zone_D,119.95,42.73,25.93,True,0.0,4.1200000000000045,SMALL,30,0.0
2026-02-01 05:47:26,P_D_004,Zone_D,117.96,42.33,24.93,True,0.0,4.520000000000003,SMALL,30,0.0
2026-02-01 05:47:27,P_D_004,Zone_D,106.11,37.36,25.92,True,8.159999999999997,9.490000000000002,MEDIUM,60,1359.65
2026-02-01 05:47:28,P_D_004,Zone_D,117.06,43.04,24.65,True,0.0,3.8100000000000023,SMALL,30,0.0
2026-02-01 05:47:29,P_D_004,Zone_D,120.73,41.01,25.07,True,0.0,5.840000000000003,MEDIUM,60,0.0
2026-02-01 05:47:30,P_D_004,Zone_D,117.98,43.81,26.26,True,0.0,3.039999999999999,SMALL,30,0.0
2026-02-01 05:47:31,P_D_004,Zone_D,123.02,41.54,25.28,True,0.0,5.310000000000002,MEDIUM,60,0.0
2026-02-01 05:47:32,P_D_004,Zone_D,119.98,41.74,24.7,True,0.0,5.109999999999999,MEDIUM,60,0.0
2026-02-01 05:47:33,P_D_004,Zone_D,109.0,37.94,25.52,True,5.269999999999996,8.910000000000004,MEDIUM,60,567.11
2026-02-01 05:47:34,P_D_004,Zone_D,116.32,41.88,23.02,True,0.0,4.969999999999999,SMALL,30,0.0
2026-02-01 05:47:35,P_D_004,Zone_D,107.29,34.52,23.74,True,6.97999999999999,12.329999999999998,LARGE,100,994.85
2026-02-01 05:47:36,P_D_004,Zone_D,115.65,42.07,26.66,True,0.0,4.780000000000001,SMALL,30,0.0
2026-02-01 05:47:37,P_D_004,Zone_D,104.89,34.6,23.93,True,9.379999999999995,12.25,LARGE,100,1796.6
2026-02-01 05:47:38,P_D_004,Zone_D,116.22,37.73,24.47,True,0.0,9.120000000000005,MEDIUM,60,0.0
2026-02-01 05:47:39,P_D_004,Zone_D,118.31,41.29,23.85,True,0.0,5.560000000000002,MEDIUM,60,0.0
2026-02-01 05:47:40,P_D_004,Zone_D,121.09,41.17,24.18,True,0.0,5.68,MEDIUM,60,0.0
2026-02-01 05:47:41,P_D_004,Zone_D,118.7,45.2,25.05,True,0.0,1.6499999999999986,SMALL,30,0.0
2026-02-01 05:47:42,P_D_004,Zone_D,119.23,40.93,24.59,True,0.0,5.920000000000002,MEDIUM,60,0.0
2026-02-01 05:47:43,P_D_004,Zone_D,123.28,39.94,25.92,True,0.0,6.910000000000004,MEDIUM,60,0.0
2026-02-01 05:47:44,P_D_004,Zone_D,116.88,43.04,25.04,True,0.0,3.8100000000000023,SMALL,30,0.0
2026-02-01 05:47:45,P_D_004,Zone_D,120.09,40.72,24.27,True,0.0,6.130000000000003,MEDIUM,60,0.0
2026-02-01 05:47:46,P_D_004,Zone_D,113.96,40.65,25.53,True,0.3100000000000023,6.200000000000003,MEDIUM,60,1.96
2026-02-01 05:47:47,P_D_004,Zone_D,122.17,41.92,24.27,True,0.0,4.93,SMALL,30,0.0
2026-02-01 05:47:48,P_D_004,Zone_D,112.64,38.94,24.15,True,1.6299999999999955,7.910000000000004,MEDIUM,60,54.25
2026-02-01 05:47:49,P_D_004,Zone_D,119.24,41.38,25.38,True,0.0,5.469999999999999,MEDIUM,60,0.0
2026-02-01 05:47:50,P_D_004,Zone_D,116.06,42.63,25.05,True,0.0,4.219999999999999,SMALL,30,0.0
2026-02-01 05:47:51,P_D_004,Zone_D,113.32,41.71,23.95,True,0.9500000000000028,5.140000000000001,MEDIUM,60,18.43
2026-02-01 05:47:52,P_D_004,Zone_D,118.87,40.87,24.69,True,0.0,5.980000000000004,MEDIUM,60,0.0
2026-02-01 05:47:53,P_D_004,Zone_D,109.77,34.87,24.57,True,4.5,11.980000000000004,LARGE,100,413.5
2026-02-01 05:47:54,P_D_004,Zone_D,118.54,41.49,23.24,True,0.0,5.359999999999999,MEDIUM,60,0.0
2026-02-01 05:47:55,P_D_004,Zone_D,119.71,44.54,25.49,True,0.0,2.3100000000000023,SMALL,30,0.0
2026-02-01 05:47:56,P_D_004,Zone_D,113.49,39.93,24.71,True,0.7800000000000011,6.920000000000002,MEDIUM,60,12.42
2026-02-01 05:47:57,P_D_004,Zone_D,110.56,37.38,23.48,True,3.7099999999999937,9.469999999999999,MEDIUM,60,281.06
2026-02-01 05:47:58,P_D_004,Zone_D,119.01,41.7,24.0,True,0.0,5.149999999999999,MEDIUM,60,0.0
2026-02-01 05:47:59,P_D_004,Zone_D,115.41,39.73,26.05,True,0.0,7.1200000000000045,MEDIUM,60,0.0
2026-02-01 05:48:00,P_D_004,Zone_D,115.42,43.0,25.92,True,0.0,3.8500000000000014,SMALL,30,0.0
2026-02-01 05:48:01,P_D_004,Zone_D,101.6,32.3,23.99,True,12.670000000000002,14.550000000000004,LARGE,100,3277.93
2026-02-01 05:48:02,P_D_004,Zone_D,118.37,41.89,27.19,True,0.0,4.960000000000001,SMALL,30,0.0
2026-02-01 05:48:03,P_D_004,Zone_D,111.96,37.31,25.48,True,2.3100000000000023,9.54,MEDIUM,60,108.96
2026-02-01 05:48:04,P_D_004,Zone_D,112.09,38.95,24.05,True,2.1799999999999926,7.899999999999999,MEDIUM,60,97.04
2026-02-01 05:48:05,P_D_004,Zone_D,118.92,41.41,26.64,True,0.0,5.440000000000005,MEDIUM,60,0.0
2026-02-01 05:48:06,P_D_004,Zone_D,114.3,36.04,23.97,True,0.0,10.810000000000002,LARGE,100,0.0
2026-02-01 05:48:07,P_D_004,Zone_D,108.87,39.0,25.42,True,5.3999999999999915,7.850000000000001,MEDIUM,60,595.43
2026-02-01 05:48:08,P_D_004,Zone_D,123.95,41.46,24.92,True,0.0,5.390000000000001,MEDIUM,60,0.0
2026-02-01 05:48:09,P_D_004,Zone_D,120.21,39.33,25.63,True,0.0,7.520000000000003,MEDIUM,60,0.0
2026-02-01 05:48:10,P_D_004,Zone_D,111.0,38.13,24.56,True,3.269999999999996,8.719999999999999,MEDIUM,60,218.34
2026-02-01 05:48:11,P_D_004,Zone_D,114.75,39.65,25.66,True,0.0,7.200000000000003,MEDIUM,60,0.0
2026-02-01 05:48:12,P_D_004,Zone_D,115.34,42.18,24.68,True,0.0,4.670000000000002,SMALL,30,0.0
2026-02-01 05:48:13,P_D_004,Zone_D,121.82,41.51,25.69,True,0.0,5.340000000000003,MEDIUM,60,0.0
2026-02-01 05:48:14,P_D_004,Zone_D,116.63,42.72,25.55,True,0.0,4.130000000000003,SMALL,30,0.0
2026-02-01 05:48:15,P_D_004,Zone_D,109.25,40.06,24.25,True,5.019999999999996,6.789999999999999,MEDIUM,60,514.58
2026-02-01 05:48:16,P_D_004,Zone_D,117.69,39.36,25.54,True,0.0,7.490000000000002,MEDIUM,60,0.0
2026-02-01 05:48:17,P_D_004,Zone_D,111.91,39.72,25.37,True,2.3599999999999994,7.130000000000003,MEDIUM,60,113.73
2026-02-01 05:48:18,P_D_004,Zone_D,118.3,44.07,24.94,True,0.0,2.780000000000001,SMALL,30,0.0
2026-02-01 05:48:19,P_D_004,Zone_D,118.09,42.99,25.43,True,0.0,3.8599999999999994,SMALL,30,0.0
2026-02-01 05:48:20,P_D_004,Zone_D,121.72,42.19,24.22,True,0.0,4.660000000000004,SMALL,30,0.0
2026-02-01 05:48:21,P_D_004,Zone_D,120.63,42.45,24.7,True,0.0,4.399999999999999,SMALL,30,0.0
2026-02-01 05:48:22,P_D_004,Zone_D,106.44,39.89,24.39,True,7.829999999999998,6.960000000000001,MEDIUM,60,1251.9
2026-02-01 05:48:23,P_D_004,Zone_D,116.77,40.9,25.67,True,0.0,5.950000000000003,MEDIUM,60,0.0
2026-02-01 05:48:24,P_D_004,Zone_D,120.42,42.07,24.52,True,0.0,4.780000000000001,SMALL,30,0.0
2026-02-01 05:48:25,P_D_004,Zone_D,105.97,37.84,24.92,True,8.299999999999997,9.009999999999998,MEDIUM,60,1406.7
2026-02-01 05:48:26,P_D_004,Zone_D,122.14,40.33,24.91,True,0.0,6.520000000000003,MEDIUM,60,0.0
2026-02-01 05:48:27,P_D_004,Zone_D,117.72,43.18,24.05,True,0.0,3.6700000000000017,SMALL,30,0.0
2026-02-01 05:48:28,P_D_004,Zone_D,113.33,39.49,26.1,True,0.9399999999999977,7.359999999999999,MEDIUM,60,18.04
2026-02-01 05:48:29,P_D_004,Zone_D,113.46,40.37,23.82,True,0.8100000000000023,6.480000000000004,MEDIUM,60,13.4
2026-02-01 05:48:30,P_D_004,Zone_D,117.0,41.56,25.69,True,0.0,5.289999999999999,MEDIUM,60,0.0
2026-02-01 05:48:31,P_D_004,Zone_D,122.88,42.82,24.1,True,0.0,4.030000000000001,SMALL,30,0.0
2026-02-01 05:48:32,P_D_004,Zone_D,115.29,43.67,23.85,True,0.0,3.1799999999999997,SMALL,30,0.0
2026-02-01 05:48:33,P_D_004,Zone_D,121.87,42.69,24.12,True,0.0,4.160000000000004,SMALL,30,0.0
2026-02-01 05:48:34,P_D_004,Zone_D,118.89,42.22,26.33,True,0.0,4.630000000000003,SMALL,30,0.0
2026-02-01 05:48:35,P_D_004,Zone_D,98.28,35.48,23.79,True,15.989999999999995,11.370000000000005,LARGE,100,5220.88
2026-02-01 05:48:36,P_D_004,Zone_D,113.12,38.58,25.05,True,1.1499999999999915,8.270000000000003,MEDIUM,60,27.0
2026-02-01 05:48:37,P_D_004,Zone_D,107.23,36.31,23.96,True,7.039999999999992,10.54,LARGE,100,1012.03
2026-02-01 05:48:38,P_D_004,Zone_D,124.17,44.16,23.11,True,0.0,2.690000000000005,SMALL,30,0.0
2026-02-01 05:48:39,P_D_004,Zone_D,119.26,40.88,25.09,True,0.0,5.969999999999999,MEDIUM,60,0.0
2026-02-01 05:48:40,P_D_004,Zone_D,116.04,37.63,23.99,True,0.0,9.219999999999999,MEDIUM,60,0.0
2026-02-01 05:48:41,P_D_004,Zone_D,120.85,42.3,25.82,True,0.0,4.550000000000004,SMALL,30,0.0
2026-02-01 05:48:42,P_D_004,Zone_D,104.2,37.37,23.94,True,10.069999999999993,9.480000000000004,MEDIUM,60,2070.64
2026-02-01 05:48:43,P_D_004,Zone_D,118.02,43.22,24.49,True,0.0,3.6300000000000026,SMALL,30,0.0
2026-02-01 05:48:44,P_D_004,Zone_D,116.53,39.26,26.22,True,0.0,7.590000000000003,MEDIUM,60,0.0
2026-02-01 05:48:45,P_D_004,Zone_D,116.24,41.23,23.53,True,0.0,5.6200000000000045,MEDIUM,60,0.0
2026-02-01 05:48:46,P_D_004,Zone_D,120.66,41.2,24.45,True,0.0,5.649999999999999,MEDIUM,60,0.0
2026-02-01 05:48:47,P_D_004,Zone_D,112.54,36.65,24.11,True,1.7299999999999898,10.200000000000003,LARGE,100,61.11
2026-02-01 05:48:48,P_D_004,Zone_D,103.67,34.77,24.94,True,10.599999999999994,12.079999999999998,LARGE,100,2294.34
2026-02-01 05:48:49,P_D_004,Zone_D,104.04,40.79,23.77,True,10.22999999999999,6.060000000000002,MEDIUM,60,2136.97
2026-02-01 05:48:50,P_D_004,Zone_D,96.22,32.04,23.32,True,18.049999999999997,14.810000000000002,LARGE,100,6652.74
2026-02-01 05:48:51,P_D_004,Zone_D,111.97,39.6,24.25,True,2.299999999999997,7.25,MEDIUM,60,108.02
2026-02-01 05:48:52,P_D_004,Zone_D,113.13,36.09,23.37,True,1.1400000000000006,10.759999999999998,LARGE,100,26.54
2026-02-01 05:48:53,P_D_004,Zone_D,119.47,40.69,26.14,True,0.0,6.160000000000004,MEDIUM,60,0.0
2026-02-01 05:48:54,P_D_004,Zone_D,113.14,39.32,24.56,True,1.1299999999999955,7.530000000000001,MEDIUM,60,26.07
2026-02-01 05:48:55,P_D_004,Zone_D,112.08,39.94,25.66,True,2.1899999999999977,6.910000000000004,MEDIUM,60,97.93
2026-02-01 05:48:56,P_D_004,Zone_D,113.87,41.89,25.6,True,0.3999999999999915,4.960000000000001,SMALL,30,3.27
2026-02-01 05:48:57,P_D_004,Zone_D,116.37,40.41,24.19,True,0.0,6.440000000000005,MEDIUM,60,0.0
2026-02-01 05:48:58,P_D_004,Zone_D,108.5,37.77,24.17,True,5.769999999999996,9.079999999999998,MEDIUM,60,679.83
2026-02-01 05:48:59,P_D_004,Zone_D,121.28,41.49,24.33,True,0.0,5.359999999999999,MEDIUM,60,0.0
2026-02-01 05:49:00,P_D_004,Zone_D,114.27,42.1,25.2,True,0.0,4.75,SMALL,30,0.0
2026-02-01 05:49:01,P_D_004,Zone_D,118.07,43.89,25.16,True,0.0,2.960000000000001,SMALL,30,0.0
2026-02-01 05:49:02,P_D_004,Zone_D,122.16,42.29,25.83,True,0.0,4.560000000000002,SMALL,30,0.0
2026-02-01 05:49:03,P_D_004,Zone_D,116.45,40.56,23.74,True,0.0,6.289999999999999,MEDIUM,60,0.0
2026-02-01 05:49:04,P_D_004,Zone_D,121.7,41.86,25.92,True,0.0,4.990000000000002,SMALL,30,0.0
2026-02-01 05:49:05,P_D_004,Zone_D,117.87,42.26,25.72,True,0.0,4.590000000000003,SMALL,30,0.0
2026-02-01 05:49:06,P_D_004,Zone_D,116.21,38.26,24.47,True,0.0,8.590000000000003,MEDIUM,60,0.0
2026-02-01 05:49:07,P_D_004,Zone_D,117.11,41.49,23.71,True,0.0,5.359999999999999,MEDIUM,60,0.0
2026-02-01 05:49:08,P_D_004,Zone_D,112.82,43.57,25.73,True,1.4500000000000028,3.280000000000001,SMALL,30,42.93
2026-02-01 05:49:09,P_D_004,Zone_D,92.66,32.57,24.22,True,21.61,14.280000000000001,LARGE,100,9535.77
2026-02-01 05:49:10,P_D_004,Zone_D,115.06,40.31,25.62,True,0.0,6.539999999999999,MEDIUM,60,0.0
2026-02-01 05:49:11,P_D_004,Zone_D,113.5,43.57,26.04,True,0.769999999999996,3.280000000000001,SMALL,30,12.11
2026-02-01 05:49:12,P_D_004,Zone_D,112.29,35.48,25.35,True,1.9799999999999898,11.370000000000005,LARGE,100,80.05
2026-02-01 05:49:13,P_D_004,Zone_D,109.66,40.18,24.5,True,4.609999999999999,6.670000000000002,MEDIUM,60,433.96
2026-02-01 05:49:14,P_D_004,Zone_D,119.16,42.82,24.27,True,0.0,4.030000000000001,SMALL,30,0.0
2026-02-01 05:49:15,P_D_004,Zone_D,114.28,38.38,22.71,True,0.0,8.469999999999999,MEDIUM,60,0.0
2026-02-01 05:49:16,P_D_004,Zone_D,117.75,41.0,25.86,True,0.0,5.850000000000001,MEDIUM,60,0.0
2026-02-01 05:49:17,P_D_004,Zone_D,117.34,43.0,24.97,True,0.0,3.8500000000000014,SMALL,30,0.0
2026-02-01 05:49:18,P_D_004,Zone_D,115.54,42.11,25.29,True,0.0,4.740000000000002,SMALL,30,0.0
2026-02-01 05:49:19,P_D_004,Zone_D,120.79,41.88,24.47,True,0.0,4.969999999999999,SMALL,30,0.0
2026-02-01 05:49:20,P_D_004,Zone_D,117.9,42.67,24.81,True,0.0,4.18,SMALL,30,0.0
2026-02-01 05:49:21,P_D_004,Zone_D,114.43,38.07,25.36,True,0.0,8.780000000000001,MEDIUM,60,0.0
2026-02-01 05:49:22,P_D_004,Zone_D,105.63,38.04,24.66,True,8.64,8.810000000000002,MEDIUM,60,1524.31
2026-02-01 05:49:23,P_D_004,Zone_D,115.89,40.81,26.01,True,0.0,6.039999999999999,MEDIUM,60,0.0
2026-02-01 05:49:24,P_D_004,Zone_D,110.84,37.94,23.08,True,3.4299999999999926,8.910000000000004,MEDIUM,60,240.23
2026-02-01 05:49:25,P_D_004,Zone_D,115.23,43.53,25.01,True,0.0,3.3200000000000003,SMALL,30,0.0
2026-02-01 05:49:26,P_D_004,Zone_D,120.15,37.41,24.24,True,0.0,9.440000000000005,MEDIUM,60,0.0
2026-02-01 05:49:27,P_D_004,Zone_D,117.79,42.49,24.33,True,0.0,4.359999999999999,SMALL,30,0.0
2026-02-01 05:49:28,P_D_004,Zone_D,117.02,41.93,25.35,True,0.0,4.920000000000002,SMALL,30,0.0
2026-02-01 05:49:29,P_D_004,Zone_D,117.46,40.56,25.74,True,0.0,6.289999999999999,MEDIUM,60,0.0
2026-02-01 05:49:30,P_D_004,Zone_D,117.95,35.57,24.22,True,0.0,11.280000000000001,LARGE,100,0.0
2026-02-01 05:49:31,P_D_004,Zone_D,119.38,43.48,23.31,True,0.0,3.3700000000000045,SMALL,30,0.0
2026-02-01 05:49:32,P_D_004,Zone_D,116.74,41.35,25.87,True,0.0,5.5,MEDIUM,60,0.0
2026-02-01 05:49:33,P_D_004,Zone_D,119.45,40.42,23.47,True,0.0,6.43,MEDIUM,60,0.0
2026-02-01 05:49:34,P_D_004,Zone_D,118.11,41.2,24.99,True,0.0,5.649999999999999,MEDIUM,60,0.0
2026-02-01 05:49:35,P_D_004,Zone_D,120.75,40.93,24.26,True,0.0,5.920000000000002,MEDIUM,60,0.0
2026-02-01 05:49:36,P_D_004,Zone_D,119.79,39.41,25.24,True,0.0,7.440000000000005,MEDIUM,60,0.0
2026-02-01 05:49:37,P_D_004,Zone_D,119.26,43.35,24.43,True,0.0,3.5,SMALL,30,0.0
2026-02-01 05:49:38,P_D_004,Zone_D,117.35,40.89,26.8,True,0.0,5.960000000000001,MEDIUM,60,0.0
2026-02-01 05:49:39,P_D_004,Zone_D,120.73,44.66,23.98,True,0.0,2.190000000000005,SMALL,30,0.0
2026-02-01 05:49:40,P_D_004,Zone_D,116.85,42.46,25.1,True,0.0,4.390000000000001,SMALL,30,0.0
2026-02-01 05:49:41,P_D_004,Zone_D,114.56,40.15,23.92,True,0.0,6.700000000000003,MEDIUM,60,0.0
2026-02-01 05:49:42,P_D_004,Zone_D,117.94,43.26,23.27,True,0.0,3.5900000000000034,SMALL,30,0.0
2026-02-01 05:49:43,P_D_004,Zone_D,110.87,38.9,25.85,True,3.3999999999999915,7.950000000000003,MEDIUM,60,236.05
2026-02-01 05:49:44,P_D_004,Zone_D,114.87,40.47,25.95,True,0.0,6.380000000000003,MEDIUM,60,0.0
2026-02-01 05:49:45,P_D_004,Zone_D,112.53,39.84,24.1,True,1.7399999999999949,7.009999999999998,MEDIUM,60,61.82
2026-02-01 05:49:46,P_D_004,Zone_D,118.83,42.61,22.77,True,0.0,4.240000000000002,SMALL,30,0.0
2026-02-01 05:49:47,P_D_004,Zone_D,115.36,43.91,25.1,True,0.0,2.940000000000005,SMALL,30,0.0
2026-02-01 05:49:48,P_D_004,Zone_D,114.25,41.81,24.73,True,0.01999999999999602,5.039999999999999,MEDIUM,60,0.01
2026-02-01 05:49:49,P_D_004,Zone_D,120.49,45.2,26.06,True,0.0,1.6499999999999986,SMALL,30,0.0
2026-02-01 05:49:50,P_D_004,Zone_D,119.92,40.4,23.35,True,0.0,6.450000000000003,MEDIUM,60,0.0
2026-02-01 05:49:51,P_D_004,Zone_D,120.04,41.27,25.69,True,0.0,5.579999999999998,MEDIUM,60,0.0
2026-02-01 05:49:52,P_D_004,Zone_D,116.52,40.87,24.12,True,0.0,5.980000000000004,MEDIUM,60,0.0
2026-02-01 05:49:53,P_D_004,Zone_D,115.25,38.22,24.21,True,0.0,8.630000000000003,MEDIUM,60,0.0
2026-02-01 05:49:54,P_D_004,Zone_D,105.83,37.2,25.09,True,8.439999999999998,9.649999999999999,MEDIUM,60,1454.56
2026-02-01 05:49:55,P_D_004,Zone_D,113.9,36.86,25.03,True,0.36999999999999034,9.990000000000002,MEDIUM,60,2.8
2026-02-01 05:49:56,P_D_004,Zone_D,109.13,38.38,23.46,True,5.140000000000001,8.469999999999999,MEDIUM,60,539.48
2026-02-01 05:49:57,P_D_004,Zone_D,112.24,39.39,23.97,True,2.030000000000001,7.460000000000001,MEDIUM,60,84.15
2026-02-01 05:49:58,P_D_004,Zone_D,120.68,41.29,24.98,True,0.0,5.560000000000002,MEDIUM,60,0.0
2026-02-01 05:49:59,P_D_004,Zone_D,113.56,37.24,23.31,True,0.7099999999999937,9.61,MEDIUM,60,10.29
2026-02-01 05:50:00,P_D_004,Zone_D,117.74,41.61,24.09,True,0.0,5.240000000000002,MEDIUM,60,0.0
2026-02-01 05:50:01,P_D_004,Zone_D,121.41,42.06,24.36,True,0.0,4.789999999999999,SMALL,30,0.0
2026-02-01 05:50:02,P_D_004,Zone_D,116.65,42.43,25.41,True,0.0,4.420000000000002,SMALL,30,0.0
2026-02-01 05:50:03,P_D_004,Zone_D,115.65,41.27,24.93,True,0.0,5.579999999999998,MEDIUM,60,0.0
2026-02-01 05:50:04,P_D_004,Zone_D,121.87,42.29,24.17,True,0.0,4.560000000000002,SMALL,30,0.0
2026-02-01 05:50:05,P_D_004,Zone_D,118.77,43.66,24.65,True,0.0,3.190000000000005,SMALL,30,0.0
2026-02-01 05:50:06,P_D_004,Zone_D,104.53,39.14,25.38,True,9.739999999999995,7.710000000000001,MEDIUM,60,1937.15
2026-02-01 05:50:07,P_D_004,Zone_D,117.25,40.28,25.48,True,0.0,6.57,MEDIUM,60,0.0
2026-02-01 05:50:08,P_D_004,Zone_D,124.53,42.35,26.06,True,0.0,4.5,SMALL,30,0.0
2026-02-01 05:50:09,P_D_004,Zone_D,117.58,40.6,24.92,True,0.0,6.25,MEDIUM,60,0.0
2026-02-01 05:50:10,P_D_004,Zone_D,116.13,39.42,23.16,True,0.0,7.43,MEDIUM,60,0.0
2026-02-01 05:50:11,P_D_004,Zone_D,122.34,43.23,23.87,True,0.0,3.6200000000000045,SMALL,30,0.0
2026-02-01 05:50:12,P_D_004,Zone_D,114.4,40.3,24.83,True,0.0,6.550000000000004,MEDIUM,60,0.0
2026-02-01 05:50:13,P_D_004,Zone_D,112.24,41.57,25.64,True,2.030000000000001,5.280000000000001,MEDIUM,60,84.15
2026-02-01 05:50:14,P_D_004,Zone_D,113.96,42.65,24.33,True,0.3100000000000023,4.200000000000003,SMALL,30,1.96
2026-02-01 05:50:15,P_D_004,Zone_D,97.83,31.88,25.59,True,16.439999999999998,14.970000000000002,LARGE,100,5518.87
2026-02-01 05:50:16,P_D_004,Zone_D,120.67,39.99,22.93,True,0.0,6.859999999999999,MEDIUM,60,0.0
2026-02-01 05:50:17,P_D_004,Zone_D,96.16,33.16,24.53,True,18.11,13.690000000000005,LARGE,100,6697.05
2026-02-01 05:50:18,P_D_004,Zone_D,121.94,42.61,25.08,True,0.0,4.240000000000002,SMALL,30,0.0
2026-02-01 05:50:19,P_D_004,Zone_D,115.69,39.63,23.13,True,0.0,7.219999999999999,MEDIUM,60,0.0
2026-02-01 05:50:20,P_D_004,Zone_D,90.09,33.23,22.7,True,24.179999999999993,13.620000000000005,LARGE,100,11938.75
2026-02-01 05:50:21,P_D_004,Zone_D,116.24,38.76,23.36,True,0.0,8.090000000000003,MEDIUM,60,0.0
2026-02-01 05:50:22,P_D_004,Zone_D,117.85,41.38,24.89,True,0.0,5.469999999999999,MEDIUM,60,0.0
2026-02-01 05:50:23,P_D_004,Zone_D,116.14,41.14,26.72,True,0.0,5.710000000000001,MEDIUM,60,0.0
2026-02-01 05:50:24,P_D_004,Zone_D,119.37,42.54,23.95,True,0.0,4.310000000000002,SMALL,30,0.0
2026-02-01 05:50:25,P_D_004,Zone_D,117.57,38.41,25.31,True,0.0,8.440000000000005,MEDIUM,60,0.0
